,STATION,NAME,DATE,PRCP
1239,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2012-12-01,0.04
1240,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-01-01,1.25
1241,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-02-01,0.44
1242,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-03-01,0.06
1243,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-04-01,1.58
1244,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-05-01,1.4
1245,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-06-01,2.34
1246,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-07-01,2.73
1247,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-08-01,1.21
1248,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-09-01,6.31
1249,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-10-01,2.46
1250,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-11-01,3.4
1251,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2013-12-01,0.29
1252,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-01-01,0.68
1253,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-02-01,0.24
1254,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-03-01,1.65
1255,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-04-01,0.5
1256,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-05-01,4.04
1257,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-06-01,1.41
1258,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-07-01,0.74
1259,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-08-01,4.59
1260,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-09-01,6.02
1261,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-10-01,5.63
1262,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-11-01,2.85
1263,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2014-12-01,1.04
1264,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-01-01,2.04
1265,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-02-01,1.41
1266,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-03-01,6.13
1267,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-04-01,6.37
1268,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-05-01,14.32
1269,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-06-01,1.63
1270,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-07-01,1.19
1271,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-08-01,2.93
1272,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-09-01,2.46
1273,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-10-01,3.24
1274,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-11-01,2.43
1275,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2015-12-01,0.89
1276,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-01-01,2.08
1277,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-02-01,0.21
1278,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-03-01,6.54
1279,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-04-01,3.4
1280,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-05-01,6.0
1281,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-06-01,2.95
1282,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-07-01,0.0
1283,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-08-01,4.12
1284,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-09-01,3.06
1285,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-10-01,0.94
1286,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-11-01,1.25
1287,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2016-12-01,2.21
1288,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-01-01,0.27
1289,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-02-01,2.57
1290,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-03-01,4.99
1291,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-04-01,2.22
1292,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-05-01,3.22
1293,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-06-01,1.94
1294,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-07-01,1.28
1295,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-08-01,5.89
1296,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-09-01,1.46
1297,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-10-01,2.47
1298,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-11-01,0.23
1299,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2017-12-01,4.39
1300,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-01-01,1.28
1301,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-02-01,0.46
1302,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-03-01,2.01
1303,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-04-01,0.26
1304,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-05-01,0.68
1305,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-06-01,10.13
1306,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-07-01,4.52
1307,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-08-01,1.25
1308,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-09-01,13.37
1309,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-10-01,2.58
1310,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-11-01,3.2
1311,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2018-12-01,0.81
1312,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-01-01,1.73
1313,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-02-01,0.69
1314,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-03-01,1.03
1315,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-04-01,3.05
1316,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-05-01,1.86
1317,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-06-01,2.61
1318,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-07-01,0.57
1319,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-08-01,0.2
1320,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-09-01,4.19
1321,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-10-01,1.39
1322,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-11-01,4.27
1323,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2019-12-01,4.02
1324,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-01-01,0.81
1325,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-02-01,0.35
1326,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-03-01,0.26
1327,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-04-01,0.95
1328,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-05-01,5.28
1329,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-06-01,4.52
1330,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-07-01,4.02
1331,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-08-01,0.2
1332,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-09-01,5.5
1333,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-10-01,1.02
1334,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-11-01,1.33
1335,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2020-12-01,1.71
1336,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-01-01,1.39
1337,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-02-01,0.35
1338,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-03-01,2.56
1339,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-04-01,1.62
1340,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-05-01,10.83
1341,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-06-01,4.01
1342,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-07-01,9.28
1343,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-08-01,1.49
1344,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-09-01,7.44
1345,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-10-01,6.52
1346,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-11-01,0.67
1347,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2021-12-01,0.66
1348,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-01-01,2.31
1349,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-02-01,0.24
1350,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-03-01,0.7
1351,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-04-01,0.24
1352,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-05-01,2.7
1353,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-06-01,0.27
1354,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-07-01,0.54
1355,USW00012924,"CORPUS CHRISTI INTERNATIONAL AIRPORT, TX US",2022-08-01,11.21
1356,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-01-01,0.06
1357,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-02-01,1.8
1358,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-03-01,3.08
1359,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-04-01,1.07
1360,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-05-01,1.52
1361,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-06-01,2.34
1362,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-07-01,0.55
1363,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-08-01,0.48
1364,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-09-01,2.76
1365,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-10-01,2.76
1366,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-11-01,3.9
1367,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1985-12-01,2.19
1368,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-01-01,4.66
1369,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-02-01,5.31
1370,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-03-01,2.6
1371,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-04-01,1.92
1372,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-05-01,2.19
1373,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-06-01,0.23
1374,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-07-01,1.2
1375,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-08-01,0.1
1376,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-09-01,4.31
1377,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-10-01,1.99
1378,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-11-01,6.26
1379,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1986-12-01,4.3
1380,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-01-01,6.94
1381,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-02-01,2.45
1382,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-03-01,4.91
1383,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-04-01,1.94
1384,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-05-01,1.64
1385,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-06-01,0.14
1386,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-07-01,1.03
1387,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-08-01,0.35
1388,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-09-01,0.3
1389,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-10-01,0.27
1390,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-11-01,1.96
1391,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1987-12-01,8.0
1392,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-01-01,4.96
1393,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-02-01,1.17
1394,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-03-01,3.13
1395,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-04-01,4.57
1396,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-05-01,2.53
1397,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-06-01,2.34
1398,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-07-01,0.69
1399,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-08-01,0.1
1400,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-09-01,1.76
1401,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-10-01,0.2
1402,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-11-01,7.92
1403,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1988-12-01,2.38
1404,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-01-01,3.31
1405,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-02-01,2.85
1406,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-03-01,6.73
1407,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-04-01,2.08
1408,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-05-01,2.87
1409,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-06-01,0.78
1410,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-07-01,0.91
1411,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-08-01,1.07
1412,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-09-01,1.48
1413,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-10-01,1.74
1414,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-11-01,3.19
1415,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1989-12-01,3.09
1416,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-01-01,7.95
1417,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-02-01,3.43
1418,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-03-01,2.52
1419,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-04-01,2.31
1420,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-05-01,2.38
1421,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-06-01,1.95
1422,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-07-01,0.32
1423,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-08-01,0.95
1424,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-09-01,0.34
1425,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-10-01,4.65
1426,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-11-01,3.68
1427,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1990-12-01,2.41
1428,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-01-01,2.56
1429,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-02-01,3.65
1430,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-03-01,4.64
1431,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-04-01,4.05
1432,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-05-01,3.35
1433,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-06-01,2.31
1434,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-07-01,0.07
1435,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-08-01,0.7
1436,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-09-01,0.02
1437,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-10-01,1.51
1438,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-11-01,6.37
1439,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1991-12-01,4.34
1440,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-01-01,4.31
1441,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-02-01,4.11
1442,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-03-01,1.87
1443,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-04-01,3.82
1444,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-05-01,0.1
1445,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-06-01,0.6
1446,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-07-01,0.67
1447,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-08-01,0.49
1448,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-09-01,1.12
1449,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-10-01,2.87
1450,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-11-01,4.56
1451,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1992-12-01,4.98
1452,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-01-01,3.07
1453,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-02-01,0.72
1454,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-03-01,4.39
1455,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-04-01,5.26
1456,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-05-01,4.36
1457,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-06-01,1.69
1458,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-07-01,2.41
1459,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-08-01,0.37
1460,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-09-01,0.0
1461,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-10-01,1.59
1462,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-11-01,1.49
1463,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1993-12-01,5.02
1464,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-01-01,3.56
1465,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-02-01,4.92
1466,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-03-01,1.84
1467,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-04-01,1.92
1468,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-05-01,0.56
1469,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-06-01,1.68
1470,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-07-01,0.07
1471,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-08-01,0.13
1472,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-09-01,1.13
1473,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-10-01,8.41
1474,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-11-01,5.93
1475,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1994-12-01,4.85
1476,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-01-01,5.56
1477,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-02-01,3.19
1478,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-03-01,3.81
1479,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-04-01,3.49
1480,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-05-01,1.66
1481,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-06-01,2.62
1482,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-07-01,1.23
1483,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-08-01,0.81
1484,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-09-01,1.31
1485,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-10-01,3.15
1486,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-11-01,10.74
1487,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1995-12-01,5.91
1488,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-01-01,7.15
1489,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-02-01,10.03
1490,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-03-01,3.25
1491,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-04-01,5.12
1492,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-05-01,4.89
1493,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-06-01,0.44
1494,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-07-01,0.73
1495,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-08-01,0.25
1496,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-09-01,3.06
1497,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-10-01,5.38
1498,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-11-01,9.58
1499,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1996-12-01,13.35
1500,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-01-01,7.33
1501,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-02-01,1.64
1502,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-03-01,7.15
1503,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-04-01,3.74
1504,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-05-01,3.64
1505,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-06-01,2.83
1506,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-07-01,0.52
1507,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-08-01,1.58
1508,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-09-01,1.99
1509,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-10-01,6.41
1510,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-11-01,4.02
1511,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1997-12-01,3.03
1512,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-01-01,6.78
1513,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-02-01,5.28
1514,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-03-01,4.07
1515,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-04-01,1.04
1516,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-05-01,5.55
1517,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-06-01,1.73
1518,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-07-01,0.59
1519,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-08-01,0.0
1520,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-09-01,1.09
1521,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-10-01,2.16
1522,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-11-01,11.01
1523,USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",1998-12-01,6.74
